,danceability,danceability_var,energy,energy_var,loudness,loudness_var,speechiness,speechiness_var,acousticness,acousticness_var,instrumentalness,instrumentalness_var,liveness,liveness_var,valence,valence_var,tempo,tempo_var,date,date_var,artist_div
0,0.6688039215686273,0.020466824298346786,0.7779607843137254,0.016150469050365244,-4.908450980392158,1.7400747966166863,0.10448627450980394,0.007469652556708959,0.08528223333333333,0.014343641758588892,0.0006876050980392156,1.2791357313177935e-05,0.1872647058823529,0.021462970126874287,0.6454509803921568,0.03718303191080353,120.59325490196079,1002.4811108173782,13098.882352941175,1248668.2308487121,0.7575757575757576
1,0.49238205128205126,0.018813249165023013,0.6959230769230769,0.043638224852071014,-8.10797435897436,6.896996742932283,0.0910102564102564,0.013897548099934253,0.16222731923076922,0.04429041291365406,0.22370828025641026,0.13010133638497634,0.17934358974358974,0.017156688612754763,0.47666666666666657,0.041660991452991465,124.98712820512822,859.9681908809993,7900.961538461537,41862440.60001644,0.45901639344262296
2,0.6710625000000002,0.01181862109375,0.6929531250000002,0.030438919677734367,-4.875593750000001,4.740519084960938,0.09642499999999998,0.006835485312500002,0.2691001562500001,0.059732832654663066,0.0006378121875,2.3861498603967085e-05,0.16889375000000006,0.014883678398437501,0.5650781249999998,0.041251728271484364,114.59598437500003,747.5809937028806,16885.680989583336,246528.65403747582,0.5185185185185185
3,0.5144285714285716,0.030801990929705196,0.6209015873015874,0.05897139983875033,-9.618753968253964,18.74290285216679,0.067,0.004606959841269839,0.27351436984127,0.10353928877559639,0.2031557634126985,0.09609200055807252,0.1882777777777777,0.01945279553791887,0.4512579365079364,0.06117116275447218,125.54762698412699,782.055089329113,13557.813822751321,20096460.767876066,0.6992481203007519
4,0.5762352941176472,0.02825970934256055,0.6504176470588237,0.040554896747404846,-7.6345294117647065,6.233681778546714,0.041217647058823526,0.00019271557093425608,0.1771891058823529,0.054154180653544076,0.08175876352941178,0.046578734054776444,0.16652352941176468,0.028346754740484426,0.49029411764705877,0.06505608996539791,127.7254117647059,904.535191418685,9821.720588235294,1388320.8314470395,0.9444444444444444
5,0.6798933333333333,0.022162628622222222,0.71164,0.027720870399999993,-5.922160000000002,5.979475281066668,0.07875333333333336,0.004209386488888888,0.12020210666666666,0.037304723764975296,0.0006521896000000001,7.578305030081171e-06,0.2052386666666667,0.025881992771555562,0.5684933333333333,0.037162863288888875,121.92629333333333,606.7231384739556,13084.432222222224,14648832.869433947,0.7623762376237624
6,0.50525,0.020066562500000003,0.7778125,0.01404640234375,-6.6208124999999995,6.58572877734375,0.04675625,0.0002692724609375,0.06396823125000001,0.01149372656731465,0.06545102499999998,0.01764544632086062,0.22562499999999996,0.016908510624999998,0.5058125,0.04845102734375,123.188875,916.0470866093751,11518.880208333334,21725272.044026695,0.8235294117647058
7,0.6464423076923077,0.012217438979289941,0.5725384615384614,0.029225133136094674,-7.842307692307694,5.583356943786981,0.07629230769230769,0.005853879556213018,0.3247051153846154,0.0686561850699098,0.07768065461538462,0.04056015339805535,0.12434423076923076,0.0037154066974852077,0.4444096153846152,0.054724677022929,120.48165384615385,690.0407537647928,16955.446314102566,771307.9895390321,0.935064935064935
8,0.5124565217391305,0.016102726370510394,0.6857608695652176,0.040745616729678635,-6.39304347826087,5.877726389413988,0.05028913043478261,0.0009703335775047258,0.178996002173913,0.07107126279173501,0.057182012608695654,0.02771906176001035,0.18771739130434778,0.017823992306238184,0.5391086956521739,0.04828381035916825,130.53173913043477,939.7372133232512,12617.809782608692,38937597.49091578,0.5106382978723404
9,0.60945,0.009072747499999999,0.64185,0.0258927275,-8.206150000000001,9.3678356275,0.04997,0.003553423099999998,0.311405,0.033154176475000005,0.0027158764999999996,7.590834855737275e-05,0.16893999999999998,0.0086014084,0.6296000000000002,0.022534439999999996,123.37065,1104.1489798275006,11338.187500000002,34453278.01710069,0.9130434782608695
10,0.7205138888888889,0.01773424980709876,0.6328333333333334,0.018599277777777774,-6.187736111111112,4.733796666473766,0.1862944444444445,0.016852830524691366,0.17128745833333345,0.03743240203060937,8.819680555555556e-05,3.6833853392729567e-07,0.18066249999999992,0.01648816567708333,0.46386111111111117,0.04639406404320986,125.32427777777781,736.3667138672838,16525.144097222223,849660.4667215232,0.6120689655172413
